,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,age,gender,polAffil,polAlign_1,educ,langother,englishprof,Q1_1,Q2_1,Q4_1,Q5_1,Q1_2_D_3,Q1_2_D_4,Q1_2_R_3,Q1_2_R_4,Q2_2_D_1,Q2_2_D_2,Q2_2_R_1,Q2_2_R_2,Q4_2_D_1,Q4_2_D_2,Q4_2_R_1,Q4_2_R_2,Q5_2_D_1,Q5_2_D_2,Q5_2_R_1,Q5_2_R_2,Q1_D_midpoint,Q1_R_midpoint,Q1_midpoint,Q2_D_midpoint,Q2_R_midpoint,Q2_midpoint,Q4_D_midpoint,Q4_R_midpoint,Q4_midpoint,Q5_D_midpoint,Q5_R_midpoint,Q5_midpoint
147,2022-09-20 06:03:27,2022-09-20 06:06:54,IP Address,100,207,True,2022-09-20 06:06:55,R_2VwGrmZusPGZjo5,anonymous,EN,"I consent, begin the study.",32.0,Male,Democrat,3.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.0,0.59,0.96,0.84,0.0,0.53,0.51,1.0,0.25,0.66,0.66,0.98,0.76,1.0,0.04,0.41,0.0,0.55,0.51,1.0,0.265,0.755,0.51,0.455,0.8200000000000001,0.6375000000000001,0.88,0.2249999999999999,0.5525,0.275,0.755,0.515
148,2022-09-20 06:00:44,2022-09-20 06:09:13,IP Address,100,508,True,2022-09-20 06:09:13,R_3ISr6JtRwHyVqDf,anonymous,EN,"I consent, begin the study.",22.0,Female,Democrat,5.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.85,0.6,0.61,0.63,0.11,0.2,0.62,0.9,0.72,0.93,0.35,0.51,0.55,0.8,0.25,0.35,0.6,0.86,0.39,0.67,0.155,0.76,0.4575,0.825,0.43,0.6275,0.675,0.3,0.4875,0.73,0.53,0.63
149,2022-09-20 06:04:46,2022-09-20 06:09:17,IP Address,100,270,True,2022-09-20 06:09:17,R_24BGQhQBeKA9ixk,anonymous,EN,"I consent, begin the study.",29.0,Male,Democrat,2.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.12,0.07,0.68,0.08,0.0,0.33,0.33,0.7,0.05,0.3,0.57,0.8,0.6,0.89,0.3,0.6,0.34,0.58,0.16,0.4,0.165,0.515,0.34,0.175,0.685,0.43,0.745,0.4499999999999999,0.5974999999999999,0.4599999999999999,0.28,0.37
150,2022-09-20 06:05:04,2022-09-20 06:10:22,IP Address,100,317,True,2022-09-20 06:10:22,R_sXSCPZ4MdNebQoV,anonymous,EN,"I consent, begin the study.",49.0,Male,Democrat,2.0,Associate degree in college - Academic program,No,Very well,0.71,0.0,1.0,1.0,0.0,0.24,0.51,1.0,0.0,0.46,0.43,1.0,0.72,1.0,0.0,0.6,0.53,1.0,0.0,0.5,0.12,0.755,0.4375,0.23,0.715,0.4725,0.86,0.3,0.58,0.765,0.25,0.5075000000000001
151,2022-09-20 06:00:25,2022-09-20 06:12:28,IP Address,100,723,True,2022-09-20 06:12:29,R_1oG8sMzdWaJE5UX,anonymous,EN,"I consent, begin the study.",43.0,Female,Democrat,2.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.7,0.75,0.8,0.05,0.1,0.55,0.7,0.0,0.15,0.65,0.85,0.55,0.75,0.3,0.45,0.6,0.75,0.25,0.45,0.075,0.625,0.35,0.075,0.75,0.4125,0.65,0.375,0.5125,0.675,0.35,0.5125
152,2022-09-20 06:01:57,2022-09-20 06:12:49,IP Address,100,651,True,2022-09-20 06:12:50,R_1FLoXBrcakrCltj,anonymous,EN,"I consent, begin the study.",25.0,Female,Democrat,0.0,Some college but no degree,No,Very well,0.0,0.0,1.0,0.0,0.0,0.05,0.96,1.0,0.0,0.04,0.95,1.0,0.97,1.0,0.0,0.04,0.87,1.0,0.0,0.17,0.025,0.98,0.5025,0.02,0.975,0.4975,0.985,0.02,0.5025,0.935,0.085,0.51
153,2022-09-20 05:59:14,2022-09-20 06:12:58,IP Address,100,823,True,2022-09-20 06:12:58,R_yEGQLQMq7KS5kFb,anonymous,EN,"I consent, begin the study.",39.0,Male,Democrat,0.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.0,1.0,0.5,0.1,0.3,0.75,1.0,0.03,0.11,0.53,0.64,0.59,0.7,0.41,0.52,0.74,0.83,0.52,0.63,0.2,0.875,0.5375,0.07,0.585,0.3275,0.645,0.4649999999999999,0.5549999999999999,0.7849999999999999,0.575,0.6799999999999999
154,2022-09-20 06:04:33,2022-09-20 06:13:10,IP Address,100,517,True,2022-09-20 06:13:10,R_1gqgPeMzfsasK3b,anonymous,EN,"I consent, begin the study.",36.0,Male,Democrat,4.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.14,0.26,0.3,0.27,0.19,0.28,0.36,0.46,0.31,0.47,0.82,0.89,0.62,0.75,0.17,0.26,0.67,0.68,0.4,0.4,0.235,0.41,0.3225,0.39,0.855,0.6225,0.685,0.215,0.45,0.675,0.4,0.5375000000000001
155,2022-09-20 06:08:31,2022-09-20 06:15:20,IP Address,100,409,True,2022-09-20 06:15:21,R_3rNkZP3ILzVIZmB,anonymous,EN,"I consent, begin the study.",35.0,Male,Democrat,1.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.24,0.75,1.0,0.77,0.08,0.66,0.0,0.63,0.3,0.65,0.45,0.87,0.44,0.91,0.06,0.67,0.24,0.66,0.41,0.87,0.37,0.315,0.3425,0.475,0.66,0.5675,0.675,0.365,0.52,0.45,0.64,0.545
156,2022-09-20 06:03:50,2022-09-20 06:16:13,IP Address,100,742,True,2022-09-20 06:16:13,R_3JHdEnUb8hTmQDv,anonymous,EN,"I consent, begin the study.",46.0,Male,Democrat,2.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.0,0.8,0.25,0.0,0.1,0.4,0.9,0.0,0.25,0.4,0.8,0.6,1.0,0.25,0.6,0.25,0.7,0.0,0.3,0.05,0.65,0.35,0.125,0.6000000000000001,0.3625,0.8,0.425,0.6125,0.475,0.15,0.3125
157,2022-09-20 06:12:04,2022-09-20 06:18:24,IP Address,100,379,True,2022-09-20 06:18:24,R_3nTNvjHAsaNYAuV,anonymous,EN,"I consent, begin the study.",24.0,Male,Democrat,3.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,0.9,0.75,0.5,0.1,0.5,0.7,0.9,0.2,0.5,0.55,0.8,0.6,0.85,0.45,0.65,0.4,0.6,0.4,0.6,0.3,0.8,0.55,0.35,0.675,0.5125,0.725,0.55,0.6375,0.5,0.5,0.5
158,2022-09-20 06:05:49,2022-09-20 06:18:25,IP Address,100,755,True,2022-09-20 06:18:25,R_1KrJKBVDwAQkVMQ,anonymous,EN,"I consent, begin the study.",50.0,Male,Democrat,4.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,0.75,0.75,0.75,0.75,0.65,0.87,0.28,0.49,0.29,0.53,0.69,0.89,0.63,0.85,0.28,0.51,0.62,0.79,0.4,0.61,0.76,0.385,0.5725,0.41,0.79,0.6000000000000001,0.74,0.395,0.5675,0.7050000000000001,0.505,0.605
159,2022-09-20 06:14:04,2022-09-20 06:18:59,IP Address,100,294,True,2022-09-20 06:18:59,R_1N2M53WauyM6HBG,anonymous,EN,"I consent, begin the study.",45.0,Male,Democrat,2.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",Yes,Very well,0.8,1.0,1.0,0.75,0.7,1.0,0.16,0.41,0.79,1.0,0.06,0.32,0.63,0.85,0.13,0.39,0.6,0.87,0.07,0.32,0.85,0.285,0.5675,0.895,0.19,0.5425,0.74,0.26,0.5,0.735,0.195,0.4649999999999999
160,2022-09-20 06:07:44,2022-09-20 06:20:59,IP Address,100,794,True,2022-09-20 06:21:01,R_1n7Ks7vG0qW9oPr,anonymous,EN,"I consent, begin the study.",36.0,Male,Democrat,2.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.0,0.0,1.0,0.24,0.05,0.2,0.25,0.4,0.15,0.3,0.65,0.8,0.75,0.9,0.4,0.55,0.2,0.35,0.6,0.75,0.125,0.325,0.225,0.2249999999999999,0.7250000000000001,0.475,0.825,0.475,0.65,0.275,0.675,0.475
161,2022-09-20 06:17:56,2022-09-20 06:21:39,IP Address,100,223,True,2022-09-20 06:21:39,R_2WND8Fh4WmrN2pg,anonymous,EN,"I consent, begin the study.",31.0,Male,Democrat,0.0,"Doctorate degree (For example: PhD, EdD)",Yes,Very well,0.89,0.94,1.0,0.74,0.43,0.62,0.78,0.92,0.6,0.71,0.75,0.84,0.76,0.84,0.6,0.65,0.76,0.83,0.59,0.64,0.525,0.8500000000000001,0.6875,0.655,0.7949999999999999,0.725,0.8,0.625,0.7125,0.7949999999999999,0.615,0.705
162,2022-09-20 05:55:29,2022-09-20 06:21:55,IP Address,100,1585,True,2022-09-20 06:21:55,R_32SdX3zyGErCY8C,anonymous,EN,"I consent, begin the study.",40.0,Female,Democrat,5.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),Yes,Very well,1.0,0.0,1.0,1.0,0.0,0.25,0.75,1.0,0.0,0.25,0.75,1.0,0.75,1.0,0.0,0.25,0.75,1.0,0.0,0.25,0.125,0.875,0.5,0.125,0.875,0.5,0.875,0.125,0.5,0.875,0.125,0.5
163,2022-09-20 06:14:23,2022-09-20 06:22:49,IP Address,100,505,True,2022-09-20 06:22:49,R_ei0jHTMgQdlW7v3,anonymous,EN,"I consent, begin the study.",41.0,Male,Democrat,3.0,Some college but no degree,No,Very well,0.12,0.37,1.0,0.9,0.1,0.15,0.8,0.98,0.05,0.2,0.9,1.0,0.65,0.9,0.45,0.9,0.75,0.95,0.0,0.3,0.125,0.89,0.5075000000000001,0.125,0.95,0.5375,0.775,0.675,0.7250000000000001,0.85,0.15,0.5
164,2022-09-20 06:11:53,2022-09-20 06:23:53,IP Address,100,719,True,2022-09-20 06:23:53,R_3PnuIQ5WA7p7WsE,anonymous,EN,"I consent, begin the study.",59.0,Male,Democrat,0.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,1.0,1.0,1.0,0.5,0.0,1.0,0.25,0.77,0.0,1.0,0.25,0.75,0.0,1.0,0.24,0.86,0.0,1.0,0.25,0.75,0.5,0.51,0.505,0.5,0.5,0.5,0.5,0.55,0.525,0.5,0.5,0.5
165,2022-09-20 06:16:22,2022-09-20 06:26:45,IP Address,100,622,True,2022-09-20 06:26:45,R_3CVOayGrFXOMOKX,anonymous,EN,"I consent, begin the study.",39.0,Male,Democrat,1.0,Associate degree in college - Occupational/vocational program,No,Very well,0.03,0.02,0.18,0.75,0.21,0.67,0.49,0.81,0.24,0.73,0.5,0.69,0.4,0.56,0.11,0.35,0.23,0.4,0.42,0.74,0.44,0.65,0.545,0.485,0.595,0.54,0.48,0.2299999999999999,0.355,0.315,0.58,0.4475
166,2022-09-20 06:19:53,2022-09-20 06:27:18,IP Address,100,444,True,2022-09-20 06:27:19,R_D2XvpnkUVdjahrP,anonymous,EN,"I consent, begin the study.",34.0,Male,Democrat,2.0,Associate degree in college - Occupational/vocational program,No,Very well,1.0,0.99,0.0,0.77,0.21,0.74,0.25,0.7,0.28,0.82,0.24,0.52,0.01,1.0,0.0,0.27,0.03,0.78,0.19,0.74,0.475,0.475,0.475,0.55,0.38,0.465,0.505,0.135,0.32,0.405,0.4649999999999999,0.435
167,2022-09-20 06:20:17,2022-09-20 06:35:10,IP Address,100,892,True,2022-09-20 06:35:10,R_Us7IqcEPVzQ4145,anonymous,EN,"I consent, begin the study.",38.0,Male,Democrat,0.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.75,0.32,0.93,0.76,0.02,0.21,0.76,0.97,0.0,0.37,0.57,0.96,0.79,0.97,0.09,0.41,0.7,0.95,0.05,0.36,0.1149999999999999,0.865,0.49,0.185,0.7649999999999999,0.475,0.88,0.25,0.565,0.825,0.205,0.515
168,2022-09-20 06:45:45,2022-09-20 06:55:49,IP Address,100,604,True,2022-09-20 06:55:49,R_3Icu4x7mUGejE4r,anonymous,EN,"I consent, begin the study.",56.0,Male,Democrat,0.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.24,0.64,0.65,0.76,0.28,0.32,0.74,0.87,0.27,0.51,0.3,0.58,0.55,0.78,0.14,0.29,0.34,0.51,0.55,0.69,0.3,0.8049999999999999,0.5525,0.39,0.4399999999999999,0.415,0.665,0.215,0.44,0.425,0.62,0.5225
169,2022-09-20 03:11:43,2022-09-20 03:19:34,IP Address,100,471,True,2022-09-20 03:19:34,R_3RvzglsyKMmp0ha,anonymous,EN,"I consent, begin the study.",21.0,Male,Republican,6.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.0,0.76,1.0,1.0,0.35,0.83,0.31,0.5,0.09,0.54,0.39,0.91,0.4,0.78,0.19,0.56,0.42,0.74,0.32,0.55,0.59,0.405,0.4975,0.315,0.65,0.4825,0.5900000000000001,0.375,0.4825,0.58,0.435,0.5075000000000001
170,2022-09-20 03:17:40,2022-09-20 03:20:43,IP Address,100,182,True,2022-09-20 03:20:43,R_2A0bKlCduxfCt2j,anonymous,EN,"I consent, begin the study.",38.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.75,0.81,0.26,0.31,0.14,0.3,0.76,0.91,0.2,0.34,0.69,0.82,0.67,0.9,0.12,0.3,0.77,0.93,0.1,0.26,0.22,0.835,0.5275,0.27,0.7549999999999999,0.5125,0.785,0.21,0.4975,0.8500000000000001,0.18,0.515
171,2022-09-20 03:24:23,2022-09-20 03:30:34,IP Address,100,370,True,2022-09-20 03:30:34,R_2xzpikolfep59Dk,anonymous,EN,"I consent, begin the study.",56.0,Female,Republican,10.0,Some college but no degree,No,Very well,0.68,0.9,0.32,0.74,0.16,0.27,0.59,0.91,0.19,0.28,0.62,0.85,0.55,0.89,0.2,0.28,0.59,0.68,0.2,0.35,0.215,0.75,0.4825,0.235,0.735,0.485,0.72,0.24,0.48,0.635,0.275,0.455
172,2022-09-20 03:47:50,2022-09-20 03:59:49,IP Address,100,718,True,2022-09-20 03:59:49,R_1OTQnUzVtdbtxWq,anonymous,EN,"I consent, begin the study.",24.0,Male,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),Yes,Very well,0.95,1.0,1.0,1.0,0.45,1.0,0.59,1.0,0.65,1.0,0.75,1.0,0.65,1.0,0.75,1.0,0.6,1.0,0.72,1.0,0.725,0.7949999999999999,0.76,0.825,0.875,0.85,0.825,0.875,0.85,0.8,0.86,0.8300000000000001
173,2022-09-20 03:53:49,2022-09-20 04:02:45,IP Address,100,535,True,2022-09-20 04:02:45,R_r2d8vyz2dzuhn3P,anonymous,EN,"I consent, begin the study.",60.0,Male,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.0,0.0,0.95,0.0,0.11,0.25,0.56,0.75,0.27,0.42,0.67,0.81,0.38,0.65,0.65,0.8,0.14,0.39,0.6,0.76,0.18,0.655,0.4175,0.345,0.74,0.5425,0.515,0.7250000000000001,0.6200000000000001,0.265,0.6799999999999999,0.4725
174,2022-09-20 03:57:12,2022-09-20 04:03:53,IP Address,100,401,True,2022-09-20 04:03:54,R_1g0EtRYh9eMLjrQ,anonymous,EN,"I consent, begin the study.",53.0,Male,Republican,7.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",Yes,Very well,0.75,0.4,0.87,0.67,0.01,0.35,0.69,1.0,0.09,0.34,0.47,0.91,0.63,1.0,0.34,0.79,0.71,1.0,0.31,0.68,0.18,0.845,0.5125,0.215,0.69,0.4525,0.815,0.5650000000000001,0.69,0.855,0.495,0.675
175,2022-09-20 04:06:57,2022-09-20 04:12:23,IP Address,100,326,True,2022-09-20 04:12:24,R_1QfpH4e5PBdRVHp,anonymous,EN,"I consent, begin the study.",40.0,Male,Republican,8.0,Some college but no degree,No,Very well,0.5,0.75,0.0,0.0,0.25,0.25,0.5,0.5,0.25,0.25,0.75,0.75,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.5,0.375,0.25,0.75,0.5,1.0,0.0,0.5,1.0,0.0,0.5
176,2022-09-20 04:08:03,2022-09-20 04:16:49,IP Address,100,525,True,2022-09-20 04:16:49,R_3fDcsRIo8CANu3T,anonymous,EN,"I consent, begin the study.",39.0,Male,Republican,8.0,9th grade,No,Very well,0.77,1.0,1.0,0.52,0.0,0.19,0.66,0.83,0.71,0.9,0.24,0.43,0.7,0.83,0.41,0.63,0.74,1.0,0.17,0.4,0.095,0.745,0.42,0.8049999999999999,0.3349999999999999,0.57,0.7649999999999999,0.52,0.6425,0.87,0.285,0.5775
177,2022-09-20 04:10:36,2022-09-20 04:30:27,IP Address,100,1190,True,2022-09-20 04:30:27,R_338TkTr1DaG5n8o,anonymous,EN,"I consent, begin the study.",59.0,Female,Republican,9.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.76,0.0,0.0,0.24,0.78,0.95,0.75,0.9,0.65,0.9,0.92,0.95,0.6,0.65,0.75,0.85,0.75,0.9,0.65,0.75,0.865,0.825,0.845,0.775,0.935,0.855,0.625,0.8,0.7125,0.825,0.7,0.7625
178,2022-09-20 04:31:52,2022-09-20 04:37:38,IP Address,100,345,True,2022-09-20 04:37:39,R_24vi1o7Iz0oeXZV,anonymous,EN,"I consent, begin the study.",43.0,Male,Republican,8.0,Some college but no degree,No,Very well,0.02,0.03,0.7,0.01,0.1,0.34,0.59,0.9,0.07,0.38,0.62,0.91,0.61,0.82,0.17,0.45,0.52,0.91,0.14,0.32,0.22,0.745,0.4825,0.225,0.765,0.495,0.715,0.31,0.5125,0.7150000000000001,0.23,0.4725
179,2022-09-20 04:36:34,2022-09-20 04:43:23,IP Address,100,408,True,2022-09-20 04:43:24,R_1hVV1hOhYygJxZ5,anonymous,EN,"I consent, begin the study.",50.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,0.24,0.76,0.76,0.25,0.22,0.59,0.64,0.87,0.0,0.31,0.59,0.65,0.26,0.43,0.49,0.89,0.26,0.61,0.5,0.53,0.4049999999999999,0.755,0.58,0.155,0.62,0.3875,0.345,0.69,0.5175,0.435,0.515,0.475
180,2022-09-20 04:36:43,2022-09-20 04:45:05,IP Address,100,502,True,2022-09-20 04:45:06,R_12h8jXIbz5F3hBv,anonymous,EN,"I consent, begin the study.",33.0,Male,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.29,1.0,0.75,0.24,0.75,0.0,0.21,0.0,0.17,0.85,1.0,0.8,1.0,0.28,0.57,0.79,1.0,0.0,0.53,0.495,0.105,0.3,0.085,0.925,0.505,0.9,0.425,0.6625,0.895,0.265,0.5800000000000001
181,2022-09-20 04:43:39,2022-09-20 04:46:58,IP Address,100,198,True,2022-09-20 04:46:59,R_1IEPt8u2DtIrTGe,anonymous,EN,"I consent, begin the study.",31.0,Male,Republican,10.0,12th grade NO DIPLOMA,No,Very well,1.0,0.31,1.0,1.0,0.32,0.42,0.73,0.85,0.17,0.32,0.34,0.76,0.78,0.88,0.31,0.42,0.29,0.38,0.78,0.89,0.37,0.79,0.5800000000000001,0.245,0.55,0.3975,0.8300000000000001,0.365,0.5975,0.3349999999999999,0.835,0.585
182,2022-09-20 04:39:00,2022-09-20 04:49:28,IP Address,100,627,True,2022-09-20 04:49:28,R_2ONfXB0VRj8OVAO,anonymous,EN,"I consent, begin the study.",33.0,Male,Republican,8.0,Associate degree in college - Academic program,No,Very well,1.0,0.0,0.0,0.0,0.08,0.15,0.64,0.96,0.05,0.24,0.82,0.95,0.85,0.93,0.88,0.96,0.31,0.85,0.13,0.27,0.1149999999999999,0.8,0.4575,0.145,0.885,0.515,0.89,0.92,0.905,0.58,0.2,0.39
183,2022-09-20 04:46:13,2022-09-20 04:52:24,IP Address,100,370,True,2022-09-20 04:52:24,R_ywp30cXUTxBZDVf,anonymous,EN,"I consent, begin the study.",50.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,1.0,0.04,0.99,0.08,0.47,0.04,0.09,0.02,0.31,0.51,0.98,0.82,0.87,0.24,0.33,0.2,0.92,0.1,0.36,0.2749999999999999,0.065,0.1699999999999999,0.165,0.745,0.455,0.845,0.285,0.565,0.56,0.2299999999999999,0.395
184,2022-09-20 04:38:15,2022-09-20 04:54:43,IP Address,100,987,True,2022-09-20 04:54:43,R_3I4gmA7ofpwjXMn,anonymous,EN,"I consent, begin the study.",45.0,Male,Republican,7.0,Some college but no degree,No,Very well,0.38,0.42,0.55,0.47,0.14,0.22,0.75,0.82,0.04,0.07,0.84,0.94,0.6,0.91,0.13,0.23,0.61,0.68,0.57,0.61,0.18,0.7849999999999999,0.4824999999999999,0.055,0.8899999999999999,0.4725,0.755,0.18,0.4675,0.645,0.59,0.6174999999999999
185,2022-09-20 04:48:00,2022-09-20 05:01:00,IP Address,100,779,True,2022-09-20 05:01:00,R_3CO4qyVx7yHpszr,anonymous,EN,"I consent, begin the study.",59.0,Female,Republican,8.0,Associate degree in college - Occupational/vocational program,No,Very well,0.0,1.0,1.0,1.0,0.39,0.85,0.11,0.88,0.17,0.48,0.34,0.77,0.22,0.69,0.35,0.87,0.34,0.93,0.28,0.67,0.62,0.495,0.5575,0.325,0.555,0.44,0.4549999999999999,0.61,0.5325,0.635,0.475,0.555
186,2022-09-20 04:52:53,2022-09-20 05:02:58,IP Address,100,605,True,2022-09-20 05:02:59,R_Cks80wWL5F1U0aB,anonymous,EN,"I consent, begin the study.",62.0,Male,Republican,6.0,Some college but no degree,No,Very well,0.61,0.0,0.35,0.46,0.18,0.42,0.63,0.89,0.09,0.41,0.53,0.74,0.59,0.9,0.3,0.51,0.42,0.74,0.09,0.39,0.3,0.76,0.53,0.25,0.635,0.4425,0.745,0.405,0.575,0.58,0.24,0.41
187,2022-09-20 05:00:38,2022-09-20 05:05:32,IP Address,100,293,True,2022-09-20 05:05:33,R_2rNks1lxM33KW0k,anonymous,EN,"I consent, begin the study.",30.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.32,1.0,0.9,0.68,0.48,1.0,0.11,0.76,0.6,1.0,0.09,0.6,0.01,0.35,0.41,0.9,0.19,0.71,0.41,0.78,0.74,0.435,0.5875,0.8,0.345,0.5725,0.18,0.655,0.4175,0.4499999999999999,0.595,0.5225
188,2022-09-20 04:59:15,2022-09-20 05:06:31,IP Address,100,436,True,2022-09-20 05:06:31,R_2dSkcmtXeKpmdmb,anonymous,EN,"I consent, begin the study.",47.0,Male,Republican,4.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,1.0,1.0,1.0,1.0,0.04,0.67,0.37,0.98,0.16,0.54,0.43,0.94,0.63,0.98,0.38,0.82,0.44,0.9,0.03,0.61,0.355,0.675,0.515,0.35,0.6849999999999999,0.5175,0.8049999999999999,0.6,0.7024999999999999,0.67,0.32,0.495
189,2022-09-20 05:01:48,2022-09-20 05:08:15,IP Address,100,386,True,2022-09-20 05:08:15,R_3oXQFHJQHDEQRLg,anonymous,EN,"I consent, begin the study.",42.0,Male,Republican,6.0,Some college but no degree,No,Very well,1.0,1.0,1.0,1.0,0.08,0.2,0.91,0.96,0.09,0.14,0.84,1.0,0.77,0.79,0.34,0.42,0.6,0.72,0.25,0.35,0.14,0.935,0.5375000000000001,0.115,0.92,0.5175,0.78,0.38,0.5800000000000001,0.6599999999999999,0.3,0.48
190,2022-09-20 04:52:43,2022-09-20 05:10:23,IP Address,100,1060,True,2022-09-20 05:10:23,R_3hxN1SPCyXT0Uah,anonymous,EN,"I consent, begin the study.",58.0,Female,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,1.0,1.0,1.0,0.19,0.79,0.07,1.0,0.2,0.81,0.1,0.95,0.19,0.78,0.05,1.0,0.23,0.82,0.07,1.0,0.49,0.535,0.5125,0.505,0.525,0.515,0.485,0.525,0.505,0.525,0.535,0.53
191,2022-09-20 05:00:00,2022-09-20 05:10:37,IP Address,100,636,True,2022-09-20 05:10:37,R_5tq9G5zWuktrmWB,anonymous,EN,"I consent, begin the study.",60.0,Female,Republican,8.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.84,0.45,0.97,0.81,0.0,0.0,0.79,0.96,0.0,0.01,0.75,0.92,0.72,1.0,0.0,0.0,0.75,0.96,0.0,0.0,0.0,0.875,0.4375,0.005,0.835,0.42,0.86,0.0,0.43,0.855,0.0,0.4275
192,2022-09-20 05:05:10,2022-09-20 05:10:56,IP Address,100,346,True,2022-09-20 05:10:56,R_1LBESzSxeWkTuF5,anonymous,EN,"I consent, begin the study.",39.0,Female,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.84,0.36,0.63,0.28,0.09,0.49,0.47,0.91,0.16,0.43,0.52,0.86,0.55,0.82,0.2,0.65,0.27,0.77,0.34,0.73,0.29,0.69,0.49,0.295,0.69,0.4924999999999999,0.685,0.425,0.555,0.52,0.535,0.5275000000000001
193,2022-09-20 05:04:11,2022-09-20 05:11:25,IP Address,100,434,True,2022-09-20 05:11:25,R_1IAXuEJFsNpVb2J,anonymous,EN,"I consent, begin the study.",51.0,Male,Republican,6.0,Some college but no degree,No,Very well,0.23,0.82,0.2,0.11,0.17,0.83,0.21,0.9,0.18,0.82,0.23,0.74,0.34,0.89,0.17,0.85,0.11,0.91,0.23,0.87,0.5,0.555,0.5275000000000001,0.5,0.485,0.4925,0.615,0.51,0.5625,0.51,0.55,0.53
194,2022-09-20 05:09:34,2022-09-20 05:14:40,IP Address,100,305,True,2022-09-20 05:14:40,R_1hyzuxPjEgUO4vB,anonymous,EN,"I consent, begin the study.",30.0,Female,Republican,4.0,Some college but no degree,No,Very well,0.21,0.38,0.86,0.76,0.28,0.43,0.67,0.78,0.62,0.76,0.09,0.21,0.6,0.73,0.32,0.4,0.45,0.51,0.64,0.77,0.355,0.7250000000000001,0.54,0.69,0.15,0.42,0.665,0.36,0.5125,0.48,0.7050000000000001,0.5925
195,2022-09-20 05:03:18,2022-09-20 05:16:08,IP Address,100,769,True,2022-09-20 05:16:08,R_reResGCAF3nRfnb,anonymous,EN,"I consent, begin the study.",53.0,Male,Republican,2.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.27,0.3,0.94,0.77,0.24,0.49,0.59,0.83,0.17,0.44,0.65,0.88,0.51,0.73,0.68,0.89,0.58,0.85,0.11,0.32,0.365,0.71,0.5375,0.305,0.765,0.535,0.62,0.785,0.7025,0.715,0.215,0.4649999999999999
196,2022-09-20 05:14:36,2022-09-20 05:19:28,IP Address,100,291,True,2022-09-20 05:19:29,R_3MJNyNWJ4Ie7WIV,anonymous,EN,"I consent, begin the study.",49.0,Female,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.03,0.87,0.26,0.1,0.74,0.94,0.04,0.21,0.52,0.82,0.02,0.23,0.64,0.87,0.19,0.36,0.27,0.36,0.63,0.72,0.84,0.125,0.4825,0.6699999999999999,0.125,0.3974999999999999,0.755,0.275,0.515,0.315,0.675,0.495
